# Simulation 9 (Up to date)
# 494 data points written for 54 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (20.3 m/s)
#
# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Propellant mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
# Event LAUNCH occurred at t=0 seconds
# Event IGNITION occurred at t=0 seconds
0,0,0,117.01,0,117.01,0,0,0,0,0,0,28.61,-80.6,9.7922,90,0,0,0,223.74,33.51,0.0061805,6.8822e-5,NaN,37.14,NaN,0.0054188,69954,28.37,0,0.76341,0,0.48043,0.16297,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,4.158,13.579,90,0,NaN,15,1013.2,340.39,0.01,0.0023484
0.01,0.0058503,1.17,306.58,1.17,306.58,0,0,0,0,0,0,28.61,-80.6,9.7922,57.314,0,0,0,223.74,33.51,0.0061805,6.8822e-5,NaN,37.14,NaN,0.006365,82169,70.786,8.9963e-4,0.74323,0.23043,0.46025,0.16297,0.12001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.4981e-4,4.158,13.579,90,0,NaN,15,1013.2,340.39,0.01,0.0028898
# Event LIFTOFF occurred at t=0.02 seconds
0.02,0.03289,4.2384,310.91,4.2384,310.91,0,0,0,0,0,0,28.61,-80.6,9.7922,23.039,0,0,0,223.5,33.269,0.0061756,6.8797e-5,NaN,37.125,NaN,0.013531,174674,71.693,0.014665,0.66376,0.83125,0.38075,0.16298,0.12002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.4266e-4,4.158,13.579,90,0,NaN,15,1013.2,340.39,0.01,0.003285
0.03,0.090834,7.351,305.64,7.351,305.64,0,0,0,0,0,0,28.61,-80.6,9.7922,13.623,0,0,0,223.18,32.943,0.0061688,6.8762e-5,NaN,37.104,NaN,0.022221,286856,70.435,0.037577,0.62225,0.78975,0.33918,0.16301,0.12006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.4118e-4,4.158,13.579,90,0,NaN,14.999,1013.2,340.39,0.01,0.003537
0.04,0.17964,10.411,305.65,10.411,305.65,0,0,0,0,0,0,28.61,-80.6,9.7922,9.5976,0,0,0,222.83,32.594,0.0061616,6.8726e-5,NaN,37.082,NaN,0.03102,400437,70.354,0.065378,0.5981,0.7051,0.31493,0.16305,0.12013,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001333,4.158,13.579,90,0,NaN,14.999,1013.2,340.39,0.0096053,0.0037628
0.049605,0.29375,13.35,305.87,13.35,305.87,0,0,0,0,0,0,28.61,-80.6,9.7922,7.427,0,0,0,222.49,32.257,0.0061546,6.869e-5,NaN,37.061,NaN,0.039551,510571,70.333,0.099657,0.58937,0.66112,0.30606,0.16311,0.1202,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0017092,4.158,13.579,90,0,NaN,14.998,1013.2,340.39,0.0074907,0.0040541
0.057096,0.40234,15.643,306.07,15.643,306.07,0,0,0,0,0,0,28.61,-80.6,9.7922,6.3708,0,0,0,222.2,31.963,0.0061484,6.8659e-5,NaN,37.042,NaN,0.046243,596941,70.316,0.13298,0.58948,0.64537,0.30604,0.16316,0.12028,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0020029,4.158,13.579,90,0,NaN,14.997,1013.2,340.39,0.0063926,0.0043766
0.063489,0.5086,17.601,306.19,17.601,306.19,0,0,0,0,0,0,28.61,-80.6,9.7922,5.6878,0,0,0,221.96,31.726,0.0061435,6.8634e-5,NaN,37.027,NaN,0.051965,670804,70.302,0.16542,0.58958,0.63573,0.30603,0.16321,0.12035,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0022536,4.158,13.579,90,0,NaN,14.997,1013.2,340.39,0.0056815,0.00454
0.06917,0.61354,19.342,306.29,19.342,306.29,0,0,0,0,0,0,28.61,-80.6,9.7922,5.1958,0,0,0,221.75,31.519,0.0061391,6.8612e-5,NaN,37.014,NaN,0.057057,736534,70.289,0.19736,0.58969,0.62916,0.30601,0.16325,0.12042,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0024764,4.158,13.579,90,0,NaN,14.996,1013.2,340.39,0.0051702,0.004732
0.07434,0.71764,20.926,306.36,20.926,306.36,0,0,0,0,0,0,28.61,-80.6,9.7922,4.8185,0,0,0,221.57,31.333,0.0061352,6.8593e-5,NaN,37.002,NaN,0.061696,796400,70.277,0.229,0.58979,0.62438,0.30599,0.1633,0.12049,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0026793,4.158,13.579,90,0,NaN,14.995,1013.2,340.39,0.0047787,0.0049081
0.079119,0.82114,22.391,306.41,22.391,306.41,0,0,0,0,0,0,28.61,-80.6,9.7922,4.517,0,0,0,221.39,31.162,0.0061316,6.8575e-5,NaN,36.991,NaN,0.065985,851769,70.266,0.26042,0.58989,0.62073,0.30597,0.16335,0.12057,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0028668,4.158,13.579,90,0,NaN,14.995,1013.2,340.39,0.0044661,0.0050532
0.083585,0.92419,23.76,306.45,23.76,306.45,0,0,0,0,0,0,28.61,-80.6,9.7922,4.2685,0,0,0,221.24,31.004,0.0061283,6.8558e-5,NaN,36.98,NaN,0.069997,903539,70.255,0.29169,0.58999,0.61787,0.30596,0.1634,0.12064,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0030421,4.158,13.579,90,0,NaN,14.994,1013.1,340.39,0.0042088,0.0051892
# Event LAUNCHROD occurred at t=0.087794 seconds
0.087794,1.0269,25.05,306.47,25.05,306.48,0,0,0,0,0,2.0412,28.61,-80.6,9.7922,4.0591,0,0,0,221.09,30.855,0.0061252,6.8543e-5,41.809,36.971,1.1637,0.073778,952343,70.243,0.32284,0.5901,0.61555,0.30594,0.16345,0.12071,0.8591,1.0001,-6.602e-5,0,0,0,0,0,0.0032073,4.158,13.579,90,0,NaN,14.993,1013.1,340.38,0.0063132,0.0053937
0.094107,1.1912,26.985,306.43,26.985,306.44,-4.1504e-5,0,4.1504e-5,-180,0.013262,2.1502,28.61,-80.6,9.7922,3.7501,0,1.3439,3.5451e-4,220.91,30.675,0.0061214,6.8524e-5,41.892,36.959,1.1862,0.07945,1025539,70.224,0.3724,0.59026,0.61231,0.30591,0.16352,0.12082,0.78812,0.93517,2.5087e-4,0,0,0,0,6.1232e-5,0.0034551,4.158,13.579,89.996,-0.01362,NaN,14.992,1013.1,340.38,0.0094698,0.0055919
0.10358,1.4605,29.888,306.33,29.888,306.34,-2.6489e-4,0,2.6489e-4,-180,0.033971,2.1868,28.61,-80.6,9.7922,3.3189,0,3.5583,2.397e-4,220.64,30.404,0.0061156,6.8495e-5,42.009,36.942,1.2186,0.087958,1135339,70.195,0.45332,0.59053,0.60815,0.30587,0.16365,0.12101,0.69061,0.84141,3.8234e-4,0,0,0,0,3.5022e-4,0.0038268,4.158,13.579,89.973,-0.0072242,NaN,14.991,1013.1,340.38,0.014205,0.0057698
0.11778,1.9159,34.242,306.12,34.242,306.12,-9.6193e-4,0,9.6193e-4,-180,0.063495,1.9044,28.61,-80.6,9.7922,2.7125,0,7.2191,-2.6319e-4,220.23,29.998,0.006107,6.8453e-5,42.178,36.916,1.2657,0.10072,1.3e6,70.16,0.58943,0.59098,0.60308,0.3058,0.16386,0.12132,0.55655,0.70351,-4.1054e-4,0,0,0,0,0.0010994,0.0043842,4.158,13.579,89.897,-0.0015308,NaN,14.988,1013,340.38,0.014913,0.0059929
0.13269,2.4606,38.811,305.93,38.811,305.93,-0.0020979,-1.5931e-8,0.0020979,-180,0.087016,1.1681,28.61,-80.6,9.7922,2.1565,0,11.338,0.0013493,219.73,29.499,0.0060964,6.84e-5,42.339,36.883,1.3122,0.11412,1472921,70.125,0.75199,0.59152,0.59936,0.30571,0.16411,0.12169,0.43677,0.57124,-1.7927e-4,0,0,0,0,0.0021123,0.0049691,4.158,13.579,89.758,-0.0027507,NaN,14.984,1013,340.38,0.014282,0.0062653
0.14698,3.0461,43.183,305.7,43.183,305.7,-0.0034238,-4.7492e-8,0.0034238,-180,0.095859,0.0098783,28.61,-80.6,9.7922,1.6668,0,15.322,0.0010047,219.23,28.999,0.0060857,6.8348e-5,42.486,36.85,1.3553,0.12695,1638448,70.091,0.9267,0.5921,0.59688,0.30561,0.16439,0.1221,0.33373,0.44871,6.448e-5,0,0,0,0,0.0031171,0.0055289,4.158,13.579,89.568,-0.0036345,NaN,14.98,1012.9,340.38,0.014667,0.0065372
0.16164,3.7124,47.669,305.34,47.669,305.34,-0.0047732,-1.1732e-7,0.0047732,-180,0.084091,1.6672,28.61,-80.6,9.7922,1.2237,0,19.175,8.6323e-4,218.74,28.503,0.006075,6.8295e-5,42.623,36.818,1.396,0.14013,1808352,70.054,1.1261,0.59276,0.59539,0.30551,0.1647,0.12255,0.24248,0.33455,-3.6139e-5,0,0,0,0,0.0040073,0.0061033,4.158,13.579,89.315,-0.002594,NaN,14.976,1012.8,340.37,0.01612,0.0071238
0.17776,4.5205,52.592,304.78,52.592,304.81,-0.0058146,-2.4796e-7,0.0058146,-180,0.038724,4.0527,28.61,-80.6,9.7922,0.75789,-4.7693e-7,22.762,-2.2301e-4,218.21,27.975,0.0060636,6.824e-5,42.77,36.783,1.44,0.15459,1994857,70.009,1.3685,0.59356,0.59459,0.30538,0.16507,0.12311,0.14855,0.20931,-9.8648e-5,0,0,0,0,0.0046397,0.0067336,4.158,13.579,88.975,-0.0015574,NaN,14.971,1012.7,340.37,0.021132,0.0075209
0.1989,5.7,59.031,303.73,59.031,303.83,-0.005448,-4.8701e-7,0.005448,-179.99,0.087103,7.967,28.61,-80.6,9.7922,0.17436,-1.595e-6,25.445,0.0053923,217.57,27.337,0.0060498,6.8173e-5,42.962,36.741,1.4962,0.17351,2238804,69.946,1.7244,0.59472,0.59478,0.30519,0.16562,0.12391,0.033712,0.04619,9.8364e-6,0,0,0,0,0.0046027,0.007558,4.158,13.579,88.461,-0.0011146,NaN,14.963,1012.6,340.37,0.031698,0.007867
0.23059,7.7237,68.644,301.56,68.646,301.9,0.0023944,-1.0376e-6,0.0023944,-0.024828,0.44,14.288,28.61,-80.6,9.7922,0.46118,1.007e-6,-23.097,0.0048864,216.66,26.431,0.00603,6.8078e-5,42.887,36.68,1.4927,0.20179,2603234,69.885,2.3408,0.59671,0.5971,0.30486,0.16656,0.12529,0.090004,0.13682,-1.827e-4,0,0,0,0,-0.002804,0.0087891,4.158,13.579,87.67,0.0026409,NaN,14.95,1012.3,340.36,0.018876,0.0082064
0.24947,9.0732,74.338,300.59,74.342,301.11,0.013463,-9.618e-7,0.013463,-0.0040932,0.74323,17.663,28.61,-80.6,9.7921,0.70124,1.2475e-6,-17.474,0.010417,215.8,25.564,0.0060109,6.7987e-5,42.823,36.622,1.4913,0.21855,2819117,69.849,2.7538,0.59803,0.59892,0.30465,0.16718,0.12621,0.13787,0.20743,4.8213e-4,0,0,0,0,-0.0013682,0.0095185,4.158,13.579,87.283,0.0086192,NaN,14.941,1012.2,340.35,0.010582,0.0086148
0.26005,9.8767,77.519,299.99,77.525,300.61,0.022349,-3.9249e-7,0.022349,-0.0010062,0.93912,19.259,28.61,-80.6,9.7921,0.80393,1.4002e-6,-12.957,0.010767,215.29,25.059,0.0059997,6.7933e-5,42.797,36.588,1.4934,0.22791,2939687,69.825,2.9998,0.59882,0.59998,0.30452,0.16755,0.12675,0.1586,0.23709,-1.7384e-4,0,0,0,0,-6.9179e-4,0.0099261,4.158,13.579,87.121,0.012227,NaN,14.936,1012.1,340.35,0.0084978,0.0089786
0.26855,10.546,80.068,299.16,80.076,299.84,0.031038,5.365e-7,0.031038,9.9037e-4,1.1071,20.18,28.61,-80.6,9.7921,0.84568,1.2199e-6,-8.6776,0.01187,214.97,24.733,0.0059925,6.7899e-5,42.79,36.566,1.4969,0.23542,3036279,69.76,3.2045,0.59947,0.60076,0.30441,0.16785,0.1272,0.16713,0.25093,-3.7768e-4,0,0,0,0,-2.9082e-4,0.010253,4.158,13.579,87.028,0.015078,NaN,14.931,1012,340.35,0.007517,0.0091366
0.27607,11.157,82.316,298.29,82.326,299.01,0.039936,1.814e-6,0.039936,0.0026025,1.261,20.669,28.61,-80.6,9.7921,0.84957,7.3307e-7,-4.5376,0.010567,214.69,24.462,0.0059864,6.7871e-5,42.793,36.547,1.5022,0.24203,3121479,69.679,3.3903,0.60006,0.60137,0.30431,0.16813,0.12762,0.16801,0.25246,-1.5594e-4,0,0,0,0,-7.5232e-5,0.010541,4.158,13.579,86.979,0.017299,NaN,14.927,1011.9,340.34,0.007062,0.0093524
0.28313,11.745,84.422,297.44,84.433,298.17,0.049359,3.4736e-6,0.049359,0.0040322,1.4078,20.817,28.61,-80.6,9.7921,0.82473,6.9208e-7,-0.4735,0.0068792,214.45,24.218,0.005981,6.7845e-5,42.805,36.531,1.5091,0.24823,3201276,69.6,3.569,0.60063,0.60186,0.30422,0.1684,0.12801,0.16309,0.2457,-1.6644e-4,0,0,0,0,-7.788e-7,0.010811,4.158,13.579,86.961,0.018666,NaN,14.924,1011.9,340.34,0.0068926,0.0095939
0.29002,12.334,86.471,296.6,86.485,297.32,0.059556,5.5649e-6,0.059556,0.0053537,1.551,20.651,28.61,-80.6,9.7921,0.77448,6.4779e-7,3.5316,0.010366,214.22,23.985,0.0059757,6.7821e-5,42.825,36.515,1.5177,0.25427,3278927,69.523,3.747,0.6012,0.60229,0.30413,0.16867,0.1284,0.15305,0.23184,-4.0427e-4,0,0,0,0,4.1293e-5,0.011074,4.158,13.579,86.971,0.01961,NaN,14.92,1011.8,340.34,0.0069564,0.0097446
0.29698,12.943,88.533,295.73,88.549,296.42,0.070842,8.1734e-6,0.070842,0.0066105,1.6932,20.16,28.61,-80.6,9.7921,0.69927,5.7198e-7,7.4636,0.0097172,213.99,23.753,0.0059705,6.7796e-5,42.853,36.499,1.5282,0.26034,3357059,69.443,3.9304,0.60179,0.60268,0.30403,0.16894,0.12881,0.13801,0.21035,-3.2506e-4,0,0,0,0,1.7593e-4,0.011338,4.158,13.579,87.01,0.020532,NaN,14.916,1011.7,340.34,0.0073078,0.0098819
0.30429,13.598,90.693,294.81,90.712,295.44,0.083748,1.1469e-5,0.083748,0.0078463,1.8378,19.302,28.61,-80.6,9.7921,0.59678,5.5797e-7,11.285,0.015912,213.75,23.515,0.0059652,6.7771e-5,42.89,36.482,1.541,0.2667,3438875,69.356,4.1271,0.60242,0.60307,0.30393,0.16924,0.12925,0.11756,0.18082,3.2177e-4,0,0,0,0,3.8328e-4,0.011615,4.158,13.579,87.079,0.021353,NaN,14.912,1011.7,340.34,0.0080939,0.010023
0.31238,14.342,93.078,293.76,93.099,294.31,0.099242,1.579e-5,0.099242,0.009116,1.989,17.968,28.61,-80.6,9.7921,0.46002,7.118e-7,14.943,0.015349,213.49,23.257,0.0059594,6.7744e-5,42.938,36.465,1.5568,0.27372,3529170,69.255,4.3501,0.60313,0.60352,0.30381,0.16958,0.12974,0.090374,0.13995,-9.3509e-5,0,0,0,0,6.3799e-4,0.011921,4.158,13.579,87.185,0.021471,NaN,14.907,1011.6,340.33,0.0099194,0.010249
0.3223,15.279,95.989,292.41,96.013,292.84,0.11982,2.2006e-5,0.11982,0.010523,2.1574,15.866,28.61,-80.6,9.7921,0.26921,5.5114e-7,18.23,0.034955,213.19,22.956,0.0059526,6.7712e-5,43.004,36.444,1.5779,0.28229,3639356,69.116,4.6311,0.60403,0.60416,0.30367,0.17,0.13036,0.052683,0.082703,-2.1343e-4,0,0,0,0,8.9277e-4,0.012294,4.158,13.579,87.351,0.021622,NaN,14.901,1011.5,340.33,0.014879,0.010485
0.33718,16.74,100.33,290.19,100.36,290.44,0.15355,3.3084e-5,0.15355,0.012345,2.3664,12.116,28.61,-80.6,9.7921,0.030512,5.0059e-7,-19.924,0.28454,212.77,22.541,0.0059432,6.7669e-5,43.091,36.415,1.6056,0.29507,3803609,68.908,5.0695,0.60541,0.60541,0.30344,0.17065,0.13132,0.0059436,0.010934,8.4891e-5,0,0,0,0,-9.7601e-4,0.01285,4.158,13.579,87.64,0.021183,NaN,14.891,1011.3,340.32,0.022319,0.010716
0.3595,19.051,106.79,286.6,106.82,286.68,0.2089,5.2659e-5,0.2089,0.014443,2.5749,6.7167,28.61,-80.6,9.7921,0.38916,-2.0215e-6,-14.129,0.024597,212.15,21.919,0.005929,6.7603e-5,42.995,36.372,1.593,0.31405,4047520,68.735,5.7646,0.60758,0.60787,0.30309,0.17167,0.13282,0.076676,0.1228,8.7097e-5,0,0,0,0,-4.3332e-4,0.013678,4.158,13.579,88.037,0.0091572,NaN,14.876,1011,340.31,0.008548,0.010961
0.36804,19.975,109.24,285.97,109.27,286.02,0.23113,6.051e-5,0.23113,0.015,2.6259,5.2912,28.61,-80.6,9.7921,0.46452,-2.4731e-6,-9.5884,0.025172,211.63,21.403,0.0059172,6.7549e-5,42.979,36.335,1.5977,0.32126,4140100,68.649,6.0413,0.60844,0.60885,0.30295,0.17208,0.13342,0.091781,0.14697,2.1107e-4,0,0,0,0,-1.9071e-4,0.013992,4.158,13.579,88.139,0.0011477,NaN,14.87,1010.9,340.31,0.0068128,0.011223
0.37486,20.725,111.19,284.97,111.22,285.01,0.24914,6.6592e-5,0.24914,0.015314,2.6593,4.5681,28.61,-80.6,9.7921,0.49162,-2.6961e-6,-5.3663,0.016449,211.38,21.146,0.0059113,6.7522e-5,42.976,36.317,1.6013,0.32699,4213581,68.576,6.2656,0.60914,0.60959,0.30284,0.17241,0.1339,0.097275,0.15603,-2.3765e-4,0,0,0,0,-5.7662e-5,0.014241,4.158,13.579,88.19,-0.0047344,NaN,14.865,1010.8,340.31,0.0061888,0.01144
0.38105,21.419,112.95,283.99,112.98,284.03,0.26568,7.1865e-5,0.26568,0.015498,2.6866,4.2913,28.61,-80.6,9.7921,0.4897,-2.5092e-6,-1.2852,0.010886,211.16,20.928,0.0059063,6.7499e-5,42.981,36.302,1.6064,0.33217,4280075,68.507,6.472,0.60978,0.61023,0.30273,0.17271,0.13434,0.096956,0.15551,-7.4336e-5,0,0,0,0,-3.2049e-6,0.014467,4.158,13.579,88.211,-0.0084814,NaN,14.861,1010.7,340.3,0.0060126,0.011635
0.38706,22.103,114.65,283,114.69,283.03,0.28191,7.6697e-5,0.28191,0.015588,2.7126,4.3926,28.61,-80.6,9.7921,0.46401,-2.1529e-6,2.6967,0.0069225,210.96,20.724,0.0059016,6.7478e-5,42.994,36.288,1.613,0.33718,4344437,68.439,6.6748,0.61042,0.61082,0.30263,0.17301,0.13478,0.091873,0.14793,-2.9625e-4,0,0,0,0,1.3694e-5,0.014685,4.158,13.579,88.206,-0.010015,NaN,14.856,1010.7,340.3,0.0061298,0.01183
0.39319,22.811,116.39,281.95,116.42,281.99,0.29863,8.1303e-5,0.29863,0.015599,2.7408,4.8742,28.61,-80.6,9.7921,0.41524,-1.6183e-6,6.5824,0.0059119,210.75,20.521,0.0058969,6.7456e-5,43.015,36.273,1.6214,0.34228,4409810,68.368,6.8839,0.61107,0.61139,0.30252,0.17331,0.13523,0.082173,0.13266,-2.4084e-4,0,0,0,0,7.9185e-5,0.014907,4.158,13.579,88.178,-0.0099834,NaN,14.852,1010.6,340.3,0.0066285,0.012079
0.39982,23.589,118.25,280.76,118.29,280.82,0.31691,8.5923e-5,0.31691,0.015535,2.776,5.8012,28.61,-80.6,9.7921,0.34012,-1.2533e-6,10.323,0.001363,210.54,20.308,0.0058919,6.7434e-5,43.044,36.258,1.632,0.34776,4480219,68.287,7.1128,0.61178,0.612,0.30241,0.17365,0.13572,0.067233,0.10951,3.6618e-4,0,0,0,0,1.8866e-4,0.015146,4.158,13.579,88.121,-0.0078835,NaN,14.847,1010.5,340.3,0.0077727,0.012324
0.40759,24.517,120.43,279.31,120.47,279.4,0.33867,9.0937e-5,0.33867,0.015384,2.827,7.3628,28.61,-80.6,9.7921,0.22804,-2.1616e-6,13.75,-0.002707,210.3,20.067,0.0058863,6.7409e-5,43.086,36.241,1.6462,0.35417,4562401,68.18,7.3853,0.61262,0.61272,0.30227,0.17405,0.13631,0.044991,0.073244,-7.0057e-5,0,0,0,0,3.2269e-4,0.015425,4.158,13.579,88.027,-0.0023695,NaN,14.841,1010.4,340.29,0.011195,0.01252
0.41878,25.882,123.55,277.05,123.59,277.23,0.37084,9.7746e-5,0.37084,0.015102,2.925,10.19,28.61,-80.6,9.7921,0.044624,-3.8927e-6,16.209,0.0033529,209.98,19.749,0.0058789,6.7375e-5,43.154,36.218,1.668,0.36335,4.68e6,68.024,7.7862,0.61386,0.61387,0.30207,0.17463,0.13716,0.0087756,0.013935,-2.2014e-4,0,0,0,0,4.2612e-4,0.015825,4.158,13.579,87.857,0.0054735,NaN,14.832,1010.2,340.29,0.016792,0.012656
0.43558,27.996,128.19,273.5,128.22,273.88,0.42161,1.0822e-4,0.42161,0.014706,3.1338,14.519,28.61,-80.6,9.7921,0.20501,-3.4516e-6,-13.565,-0.006867,209.51,19.281,0.005868,6.7326e-5,43.119,36.185,1.6675,0.37698,4854778,67.87,8.4064,0.61576,0.61584,0.30176,0.17553,0.13848,0.040563,0.06798,1.9419e-4,0,0,0,0,-2.7724e-4,0.016418,4.158,13.579,87.597,0.0099414,NaN,14.818,1010,340.28,0.010617,0.012816
0.44619,29.372,131.09,271.7,131.13,272.2,0.45575,1.1538e-4,0.45575,0.014505,3.2995,16.48,28.61,-80.6,9.7921,0.30201,-1.6871e-6,-8.3746,0.0073803,209.06,18.823,0.0058573,6.7278e-5,43.098,36.152,1.6705,0.38552,4964168,67.772,8.8091,0.61699,0.61716,0.30156,0.17611,0.13932,0.059982,0.10021,-1.3697e-4,0,0,0,0,-1.0105e-4,0.01679,4.158,13.579,87.478,0.010309,NaN,14.809,1009.8,340.27,0.0068753,0.012965
0.45307,30.28,132.95,270.52,133,271.07,0.47883,1.203e-4,0.47883,0.014395,3.4155,17.145,28.61,-80.6,9.7921,0.32884,-1.415e-6,-4.09,-0.001565,208.76,18.53,0.0058504,6.7247e-5,43.096,36.131,1.6752,0.39102,5034556,67.699,9.0734,0.61779,0.618,0.30143,0.17649,0.13988,0.065414,0.10919,2.4648e-4,0,0,0,0,-2.3429e-5,0.01703,4.158,13.579,87.435,0.011154,NaN,14.803,1009.7,340.27,0.0061272,0.013116
0.4592,31.1,134.61,269.36,134.65,269.91,0.50008,1.2489e-4,0.50008,0.014309,3.5212,17.255,28.61,-80.6,9.7921,0.32722,-5.5041e-7,0.0041162,-0.0024542,208.55,18.313,0.0058453,6.7224e-5,43.103,36.115,1.6805,0.3959,5096984,67.631,9.3111,0.61851,0.61872,0.30131,0.17683,0.14038,0.065141,0.10901,-4.6465e-4,0,0,0,0,0,0.017242,4.158,13.579,87.422,0.010913,NaN,14.798,1009.6,340.27,0.0059823,0.013347
0.46518,31.91,136.22,268.21,136.26,268.74,0.52145,1.2957e-4,0.52145,0.014236,3.6237,16.891,28.61,-80.6,9.7921,0.302,0,3.9437,0.0031223,208.34,18.11,0.0058405,6.7203e-5,43.116,36.1,1.6873,0.40064,5157658,67.562,9.545,0.61922,0.6194,0.30119,0.17716,0.14087,0.06013,0.10188,1.7106e-4,0,0,0,0,2.075e-5,0.017448,4.158,13.579,87.434,0.011109,NaN,14.793,1009.5,340.26,0.0062462,0.013604
0.47143,32.766,137.89,266.99,137.94,267.47,0.54441,1.3464e-4,0.54441,0.01417,3.7268,16.035,28.61,-80.6,9.7921,0.25328,0,7.684,-0.0075193,208.14,17.906,0.0058356,6.7181e-5,43.138,36.086,1.696,0.40557,5220713,67.487,9.7913,0.61997,0.62009,0.30107,0.17751,0.14138,0.050409,0.085497,1.3213e-4,0,0,0,0,7.6873e-5,0.017663,4.158,13.579,87.471,0.01046,NaN,14.787,1009.4,340.26,0.0072578,0.013833
0.47868,33.774,139.82,265.55,139.88,265.95,0.57187,1.4074e-4,0.57187,0.0141,3.8381,14.514,28.61,-80.6,9.7921,0.17393,4.0063e-7,11.136,-0.029473,207.91,17.68,0.0058303,6.7158e-5,43.17,36.069,1.7077,0.41127,5293595,67.389,10.08,0.62085,0.62091,0.30093,0.17793,0.14199,0.034583,0.059232,4.4399e-4,0,0,0,0,1.5701e-4,0.017911,4.158,13.579,87.54,0.0075055,NaN,14.78,1009.3,340.26,0.01018,0.014052
0.48886,35.211,142.52,263.45,142.58,263.71,0.61165,1.4933e-4,0.61165,0.013989,3.9723,11.745,28.61,-80.6,9.7921,0.039634,4.5996e-7,13.651,-0.17364,207.62,17.388,0.0058233,6.7127e-5,43.222,36.048,1.7254,0.41921,5395111,67.246,10.492,0.62209,0.62209,0.30073,0.17851,0.14285,0.0078649,0.012846,-3.8062e-4,0,0,0,0,2.2712e-4,0.018257,4.158,13.579,87.669,-0.0013923,NaN,14.771,1009.1,340.25,0.015269,0.014274
0.50413,37.418,146.53,260.16,146.58,260.27,0.6735,1.6093e-4,0.6735,0.01369,4.1184,7.4138,28.61,-80.6,9.7921,0.15238,5.9836e-6,-11.338,-0.039662,207.19,16.962,0.0058132,6.7082e-5,43.202,36.017,1.7281,0.431,5545813,67.102,11.122,0.62398,0.62402,0.30042,0.17941,0.14415,0.030389,0.052438,-1.3989e-5,0,0,0,0,-1.4821e-4,0.01877,4.158,13.579,87.868,-0.011787,NaN,14.757,1008.9,340.24,0.010444,0.014491
0.51458,38.962,149.24,257.95,149.3,258,0.71687,1.6694e-4,0.71687,0.013343,4.1838,5.2716,28.61,-80.6,9.7921,0.23698,8.1106e-6,-5.954,-0.026499,206.76,16.532,0.0058029,6.7037e-5,43.187,35.985,1.7319,0.43898,5647783,66.989,11.561,0.62529,0.62539,0.30021,0.18002,0.14505,0.047429,0.0819,1.0935e-4,0,0,0,0,-3.9401e-5,0.019118,4.158,13.579,87.961,-0.013543,NaN,14.747,1008.7,340.24,0.0064354,0.0147
0.52101,39.928,150.9,256.28,150.96,256.32,0.7439,1.6988e-4,0.7439,0.013084,4.2156,4.6763,28.61,-80.6,9.7921,0.2541,7.6768e-6,-1.6877,-0.036181,206.49,16.255,0.0057962,6.7008e-5,43.188,35.965,1.7372,0.44387,5710134,66.786,11.834,0.6261,0.62622,0.30008,0.18041,0.14561,0.050925,0.088457,-2.3378e-4,0,0,0,0,-3.0965e-6,0.01933,4.158,13.579,87.985,-0.0099581,NaN,14.74,1008.6,340.23,0.0058219,0.014915
