# Simulation 9 (Up to date)
# 489 data points written for 54 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (20.1 m/s)
#
# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Propellant mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
# Event LAUNCH occurred at t=0 seconds
# Event IGNITION occurred at t=0 seconds
59.179,304.55,-7.4409,6.8951e-4,7.4425,0.18069,-80.987,-0.012948,80.987,-179.99,2.0415,0.18069,28.61,-80.601,9.7912,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021943,275616,0,1.863,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.9432e-4,NaN,NaN,NaN,NaN,2.0892,12.996,977.09,339.17,0.5,0.10926
59.679,300.84,-7.4352,0.011366,7.4483,0.43805,-81.953,-0.013002,81.953,-179.99,1.8226,0.4379,28.61,-80.601,9.7912,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021959,275910,0,1.8666,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.9813e-4,NaN,NaN,NaN,NaN,1.7098,13.02,977.53,339.19,0.5,0.10928
60.179,297.12,-7.4394,-0.0084368,7.4362,0.16532,-82.844,-0.013054,82.844,-179.99,1.74,0.16511,28.61,-80.601,9.7913,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021923,275546,0,1.8612,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.8837e-4,NaN,NaN,NaN,NaN,1.6978,13.045,977.97,339.2,0.5,0.10931
60.679,293.4,-7.4329,0.013036,7.4457,0.40314,-83.663,-0.013103,83.663,-179.99,1.5386,0.40293,28.61,-80.601,9.7913,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021949,275977,0,1.8666,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.8572e-4,NaN,NaN,NaN,NaN,1.435,13.069,978.4,339.22,0.5,0.10933
61.179,289.68,-7.4367,-0.007691,7.4338,0.1522,-84.414,-0.013148,84.414,-179.99,1.4625,0.152,28.61,-80.601,9.7913,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021913,275617,0,1.8613,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.7776e-4,NaN,NaN,NaN,NaN,1.4238,13.093,978.84,339.23,0.5,0.10935
61.679,285.96,-7.4331,0.0073508,7.4387,0.22361,-85.173,-0.01319,85.173,-179.99,1.5743,0.22349,28.61,-80.601,9.7913,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021927,275880,0,1.8645,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.7575e-4,NaN,NaN,NaN,NaN,1.6329,13.117,979.28,339.25,0.5,0.10945
62.179,282.25,-7.4322,0.0018026,7.4355,0.24822,-85.991,-0.01323,85.991,-179.99,1.6984,0.24821,28.61,-80.601,9.7913,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021917,275842,0,1.8635,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.7899e-4,NaN,NaN,NaN,NaN,1.7634,13.141,979.71,339.26,0.5,0.10948
62.679,278.53,-7.4318,7.9237e-4,7.4329,0.13895,-86.857,-0.013273,86.857,-179.99,1.7679,0.13895,28.61,-80.601,9.7913,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021908,275828,0,1.8629,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.8328e-4,NaN,NaN,NaN,NaN,1.8046,13.165,980.15,339.28,0.5,0.10951
63.179,274.82,-7.4282,0.0070816,7.4354,0.30619,-87.78,-0.013318,87.78,-179.99,1.9209,0.30611,28.61,-80.601,9.7913,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021914,276002,0,1.8648,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.8583e-4,NaN,NaN,NaN,NaN,2.0008,13.19,980.58,339.29,0.5,0.10956
63.679,271.1,-7.4299,-0.0033593,7.4283,0.056258,-88.747,-0.013365,88.747,-179.99,1.949,0.056158,28.61,-80.601,9.7913,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021893,275820,0,1.862,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.9147e-4,NaN,NaN,NaN,NaN,1.9643,13.214,981.02,339.31,0.5,0.10959
64.179,267.39,-7.4255,0.0087443,7.4332,0.29246,-89.685,-0.013415,89.685,-179.99,1.8029,0.29232,28.61,-80.601,9.7913,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021906,276081,0,1.8651,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.9284e-4,NaN,NaN,NaN,NaN,1.7281,13.238,981.45,339.32,0.5,0.10961
64.679,263.68,-7.4241,0.0028539,7.4304,0.35541,-90.631,-0.013465,90.631,-179.99,1.9805,0.3554,28.61,-80.601,9.7914,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021897,276060,0,1.8644,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.8641e-4,NaN,NaN,NaN,NaN,2.073,13.262,981.89,339.34,0.5,0.10963
65.179,259.96,-7.4259,-0.0036739,7.4242,0.059287,-91.629,-0.013515,91.629,-179.99,2.0101,0.059173,28.61,-80.601,9.7914,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021878,275910,0,1.8619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.9346e-4,NaN,NaN,NaN,NaN,2.0262,13.286,982.33,339.35,0.5,0.10965
65.679,256.25,-7.4221,0.0077281,7.4284,0.25103,-92.665,-0.013567,92.665,-179.99,2.1356,0.25091,28.61,-80.601,9.7914,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021889,276145,0,1.8647,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.9494e-4,NaN,NaN,NaN,NaN,2.201,13.31,982.76,339.36,0.5,0.10969
66.179,252.54,-7.4165,0.011229,7.4322,0.51438,-93.669,-0.01362,93.669,-179.99,1.8785,0.51426,28.61,-80.601,9.7914,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.0219,276369,0,1.8673,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1e-3,NaN,NaN,NaN,NaN,1.7469,13.334,983.2,339.38,0.5,0.10971
66.679,248.83,-7.4224,-0.011864,7.4177,0.17995,-94.63,-0.013674,94.63,-179.99,1.9682,0.17956,28.61,-80.601,9.7914,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021856,275909,0,1.8607,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.8829e-4,NaN,NaN,NaN,NaN,2.0154,13.358,983.63,339.39,0.5,0.10974
67.179,245.12,-7.4194,0.0060021,7.4227,0.085184,-95.625,-0.013726,95.625,-179.99,2.0107,0.084972,28.61,-80.601,9.7914,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021869,276174,0,1.8638,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.9272e-4,NaN,NaN,NaN,NaN,2.0333,13.383,984.07,339.41,0.5,0.10979
67.679,241.41,-7.4187,0.0013295,7.4195,0.050651,-96.624,-0.013778,96.624,-179.99,1.9854,0.050634,28.61,-80.601,9.7914,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021859,276136,0,1.8629,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.9417e-4,NaN,NaN,NaN,NaN,1.9731,13.407,984.5,339.42,0.5,0.10981
68.179,237.7,-7.4122,0.01308,7.4264,0.44747,-97.561,-0.013831,97.561,-179.99,1.7618,0.44728,28.61,-80.601,9.7914,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021879,276474,0,1.867,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.93e-4,NaN,NaN,NaN,NaN,1.6477,13.431,984.94,339.44,0.5,0.10983
68.679,234,-7.4153,-0.0062794,7.4157,0.30086,-98.404,-0.013881,98.404,-179.99,1.6114,0.30079,28.61,-80.601,9.7914,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021846,276154,0,1.8623,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.8318e-4,NaN,NaN,NaN,NaN,1.5346,13.455,985.37,339.45,0.5,0.10985
69.179,230.29,-7.4143,0.0021365,7.4163,0.15582,-99.229,-0.013928,99.229,-179.99,1.6893,0.15581,28.61,-80.601,9.7915,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021847,276257,0,1.8633,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.7807e-4,NaN,NaN,NaN,NaN,1.7301,13.479,985.81,339.47,0.5,0.10988
69.679,226.58,-7.4097,0.0090164,7.4199,0.38182,-100.12,-0.013972,100.12,-179.99,1.8801,0.38171,28.61,-80.601,9.7915,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021857,276472,0,1.8657,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.8073e-4,NaN,NaN,NaN,NaN,1.9788,13.503,986.24,339.48,0.5,0.1099
70.179,222.88,-7.4093,9.181e-4,7.4156,0.38932,-101.11,-0.014019,101.11,-179.99,2.0748,0.38932,28.61,-80.601,9.7915,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021843,276393,0,1.8643,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.8753e-4,NaN,NaN,NaN,NaN,2.1755,13.527,986.68,339.5,0.5,0.10992
70.679,219.17,-7.4114,-0.0041838,7.4096,0.085236,-102.16,-0.014069,102.16,-179.99,2.1174,0.085133,28.61,-80.601,9.7915,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021824,276247,0,1.8619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.9573e-4,NaN,NaN,NaN,NaN,2.14,13.551,987.11,339.51,0.5,0.10994
71.179,215.47,-7.409,0.0048411,7.4117,0.087097,-103.23,-0.014123,103.23,-179.99,2.1608,0.086963,28.61,-80.601,9.7915,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.02183,276406,0,1.8636,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.9789e-4,NaN,NaN,NaN,NaN,2.1839,13.575,987.54,339.53,0.5,0.10996
71.679,211.77,-7.4049,0.008146,7.414,0.36136,-104.26,-0.014178,104.26,-179.99,1.9802,0.36127,28.61,-80.601,9.7915,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021835,276571,0,1.8654,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.9958e-4,NaN,NaN,NaN,NaN,1.8884,13.599,987.98,339.54,0.5,0.11
72.179,208.06,-7.4067,-0.0035581,7.4066,0.21009,-105.23,-0.014233,105.23,-179.99,1.8752,0.21006,28.61,-80.601,9.7915,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021813,276375,0,1.8624,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.9109e-4,NaN,NaN,NaN,NaN,1.822,13.624,988.41,339.55,0.5,0.11003
72.679,204.36,-7.4049,0.003566,7.4076,0.1543,-106.15,-0.014285,106.15,-179.99,1.7981,0.15426,28.61,-80.601,9.7915,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021815,276492,0,1.8635,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.8695e-4,NaN,NaN,NaN,NaN,1.7592,13.648,988.85,339.57,0.5,0.11005
73.179,200.66,-7.397,0.015671,7.4159,0.53433,-107.11,-0.014335,107.11,-179.99,2.0651,0.5341,28.61,-80.601,9.7915,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021838,276883,0,1.8684,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.8367e-4,NaN,NaN,NaN,NaN,2.202,13.672,989.28,339.58,0.5,0.11007
73.679,196.96,-7.4029,-0.011753,7.4003,0.29149,-108.18,-0.014386,108.18,-179.99,2.2107,0.29125,28.61,-80.601,9.7916,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021791,276382,0,1.8612,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.9381e-4,NaN,NaN,NaN,NaN,2.2861,13.696,989.72,339.6,0.5,0.11009
74.179,193.26,-7.3992,0.007402,7.4063,0.29813,-109.25,-0.01444,109.25,-179.99,2.0617,0.29804,28.61,-80.601,9.7916,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021808,276685,0,1.8649,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0010012,NaN,NaN,NaN,NaN,1.9863,13.72,990.15,339.61,0.5,0.11013
74.679,189.56,-7.4009,-0.0033795,7.3993,0.038698,-110.27,-0.014496,110.27,-179.99,2.0424,0.03855,28.61,-80.601,9.7916,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021786,276501,0,1.862,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.9392e-4,NaN,NaN,NaN,NaN,2.0333,13.744,990.58,339.63,0.5,0.1102
75.179,185.86,-7.3987,0.0044761,7.4009,0.0070187,-111.3,-0.014551,111.3,-179.99,2.0451,0.0054062,28.61,-80.601,9.7916,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.02179,276642,0,1.8635,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.9328e-4,NaN,NaN,NaN,NaN,2.0472,13.768,991.02,339.64,0.5,0.11026
75.679,182.16,-7.3976,0.0021002,7.3987,0.044131,-112.31,-0.014605,112.31,-179.99,2.0231,0.044081,28.61,-80.601,9.7916,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021783,276640,0,1.863,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.9313e-4,NaN,NaN,NaN,NaN,2.0125,13.792,991.45,339.66,0.5,0.1103
76.179,178.46,-7.3962,0.0028034,7.3977,0.049342,-113.33,-0.014659,113.33,-179.99,2.0477,0.049262,28.61,-80.601,9.7916,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021779,276682,0,1.8632,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.9204e-4,NaN,NaN,NaN,NaN,2.061,13.816,991.89,339.67,0.5,0.11032
76.679,174.76,-7.395,0.0025019,7.3963,0.041974,-114.35,-0.014712,114.35,-179.99,2.0268,0.041899,28.61,-80.601,9.7916,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021774,276707,0,1.8631,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.9294e-4,NaN,NaN,NaN,NaN,2.0168,13.84,992.32,339.69,0.5,0.11034
77.179,171.07,-7.3923,0.0054382,7.3972,0.23713,-115.39,-0.014766,115.39,-179.99,2.1453,0.23706,28.61,-80.601,9.7916,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021776,276819,0,1.8642,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.9188e-4,NaN,NaN,NaN,NaN,2.2064,13.864,992.75,339.7,0.5,0.11036
77.679,167.37,-7.3906,0.0033579,7.3957,0.29969,-116.43,-0.014821,116.43,-179.99,1.9955,0.29967,28.61,-80.601,9.7917,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.02177,276844,0,1.8641,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.9683e-4,NaN,NaN,NaN,NaN,1.9199,13.888,993.19,339.72,0.5,0.11039
78.179,163.68,-7.3915,-0.0019424,7.3908,0.074711,-117.42,-0.014875,117.42,-179.99,1.9581,0.074685,28.61,-80.601,9.7917,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021755,276739,0,1.8623,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.8999e-4,NaN,NaN,NaN,NaN,1.9398,13.912,993.62,339.73,0.5,0.11041
78.679,159.98,-7.3839,0.01522,7.4002,0.47322,-118.45,-0.014928,118.45,-179.99,2.1946,0.47298,28.61,-80.601,9.7917,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021782,277170,0,1.8677,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.8852e-4,NaN,NaN,NaN,NaN,2.3153,13.936,994.05,339.74,0.5,0.11044
79.179,156.29,-7.3903,-0.012773,7.384,0.052226,-119.56,-0.014982,119.56,-179.99,2.2199,0.05064,28.61,-80.601,9.7917,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021733,276645,0,1.8602,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.981e-4,NaN,NaN,NaN,NaN,2.2336,13.96,994.49,339.76,0.5,0.11047
79.679,152.59,-7.3861,0.0083577,7.391,0.1325,-120.68,-0.015039,120.68,-179.99,2.2861,0.13223,28.61,-80.601,9.7917,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021753,276985,0,1.8644,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0010001,NaN,NaN,NaN,NaN,2.3204,13.984,994.92,339.77,0.5,0.11049
80.179,148.9,-7.3856,0.0010807,7.3871,0.15651,-121.85,-0.015097,121.85,-179.99,2.3643,0.15651,28.61,-80.601,9.7917,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.02174,276917,0,1.8631,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0010027,NaN,NaN,NaN,NaN,2.4048,14.008,995.35,339.79,0.5,0.11051
80.679,145.21,-7.3828,0.0055741,7.3884,0.2722,-123,-0.015158,123,-179.99,2.2282,0.27215,28.61,-80.601,9.7917,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021743,277046,0,1.8644,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0010065,NaN,NaN,NaN,NaN,2.1599,14.032,995.79,339.8,0.5,0.11053
81.179,141.52,-7.3755,0.014548,7.3954,0.57428,-124.04,-0.015218,124.04,-179.99,1.9412,0.57409,28.61,-80.601,9.7917,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021763,277387,0,1.8686,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.9955e-4,NaN,NaN,NaN,NaN,1.7967,14.056,996.22,339.82,0.5,0.11055
81.679,137.83,-7.3844,-0.017741,7.3758,0.080028,-125.02,-0.015275,125.02,-179.99,1.9802,0.078037,28.61,-80.601,9.7917,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021704,276730,0,1.8593,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.8584e-4,NaN,NaN,NaN,NaN,2.0008,14.08,996.65,339.83,0.5,0.11057
82.179,134.14,-7.3791,0.010583,7.3857,0.18142,-126.03,-0.015328,126.03,-179.99,2.0708,0.18112,28.61,-80.601,9.7918,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021732,277180,0,1.865,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.8858e-4,NaN,NaN,NaN,NaN,2.1174,14.104,997.08,339.85,0.5,0.11059
82.679,130.45,-7.3784,0.0014083,7.3815,0.24839,-127.03,-0.015381,127.03,-179.99,1.9466,0.24839,28.61,-80.601,9.7918,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021719,277101,0,1.8635,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.9187e-4,NaN,NaN,NaN,NaN,1.8843,14.128,997.52,339.86,0.5,0.11061
83.179,126.76,-7.3782,4.0667e-4,7.3789,0.10845,-127.99,-0.015434,127.99,-179.99,1.8923,0.10844,28.61,-80.601,9.7918,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021711,277081,0,1.8629,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.8642e-4,NaN,NaN,NaN,NaN,1.8656,14.152,997.95,339.88,0.5,0.11063
83.679,123.07,-7.374,0.0084798,7.3826,0.33629,-128.98,-0.015486,128.98,-179.99,2.0604,0.33618,28.61,-80.601,9.7918,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021721,277300,0,1.8654,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.8415e-4,NaN,NaN,NaN,NaN,2.1462,14.176,998.38,339.89,0.5,0.11065
84.179,119.38,-7.3762,-0.00453,7.3744,0.10986,-130,-0.015537,130,-179.99,2.0056,0.10977,28.61,-80.601,9.7918,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021696,277072,0,1.8619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.9079e-4,NaN,NaN,NaN,NaN,1.9784,14.2,998.82,339.9,0.5,0.11067
84.679,115.7,-7.374,0.0043982,7.3763,0.048734,-131,-0.01559,131,-179.99,1.9813,0.048536,28.61,-80.601,9.7918,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.0217,277222,0,1.8635,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.8867e-4,NaN,NaN,NaN,NaN,1.9697,14.224,999.25,339.92,0.5,0.11071
85.179,112.01,-7.3706,0.0069156,7.3779,0.31437,-132.03,-0.015643,132.03,-179.99,2.1384,0.31429,28.61,-80.601,9.7918,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021704,277358,0,1.865,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.8736e-4,NaN,NaN,NaN,NaN,2.2185,14.248,999.68,339.93,0.5,0.11073
85.679,108.33,-7.3708,-5.2516e-4,7.3731,0.25845,-133.06,-0.015697,133.06,-179.99,2.0092,0.25845,28.61,-80.601,9.7918,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021689,277259,0,1.8632,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.9388e-4,NaN,NaN,NaN,NaN,1.9446,14.272,1000.1,339.95,0.5,0.11075
86.179,104.64,-7.3704,8.7869e-4,7.3714,0.11654,-134.08,-0.015751,134.08,-179.99,2.0675,0.11654,28.61,-80.601,9.7918,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021683,277271,0,1.863,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.8816e-4,NaN,NaN,NaN,NaN,2.0976,14.296,1000.5,339.96,0.5,0.11077
86.679,100.96,-7.3692,0.0024196,7.3704,0.0094578,-135.11,-0.015805,135.11,-179.99,2.0629,0.009143,28.61,-80.601,9.7919,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021679,277313,0,1.8631,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.9066e-4,NaN,NaN,NaN,NaN,2.0613,14.32,1001,339.98,0.5,0.11079
87.179,97.272,-7.3649,0.0086054,7.3737,0.34428,-136.1,-0.015859,136.1,-179.99,1.8908,0.34418,28.61,-80.601,9.7919,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021688,277515,0,1.8655,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.9031e-4,NaN,NaN,NaN,NaN,1.8048,14.344,1001.4,339.99,0.5,0.11081
